id,hotelId,name,image,rating,url,category,location,createdAt,updatedAt
63,NULL,"Grand Hotel Sitea",https://s3-media3.fl.yelpcdn.com/bphoto/5-PmhhbpcOBmpjHoQlTr3g/o.jpg,5,https://www.yelp.com/biz/grand-hotel-sitea-torino?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Turin,"2020-12-18 21:56:04","2020-12-18 21:56:04"
64,NULL,"Hotel NH Collection Torino Piazza Carlina",https://s3-media3.fl.yelpcdn.com/bphoto/SHnYU3M8gAM59rPw3DR67Q/o.jpg,5,https://www.yelp.com/biz/hotel-nh-collection-torino-piazza-carlina-torino?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Turin,"2020-12-18 21:56:04","2020-12-18 21:56:04"
65,NULL,"Best Western Hotel Piemontese",https://s3-media1.fl.yelpcdn.com/bphoto/4u4zeawpKHdXJm1Bj_inxg/o.jpg,5,https://www.yelp.com/biz/best-western-hotel-piemontese-torino-2?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Turin,"2020-12-18 21:56:04","2020-12-18 21:56:04"
66,NULL,"Hotel Diplomatic",https://s3-media1.fl.yelpcdn.com/bphoto/NH3mIiABNYOJ36OEPaYW-g/o.jpg,4,https://www.yelp.com/biz/hotel-diplomatic-torino?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Turin,"2020-12-18 21:56:04","2020-12-18 21:56:04"
67,NULL,"DoubleTree by Hilton Turin Lingotto",https://s3-media1.fl.yelpcdn.com/bphoto/0ONZ16ZhqpkCh7r-aJ8ZOg/o.jpg,4,https://www.yelp.com/biz/doubletree-by-hilton-turin-lingotto-torino?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Turin,"2020-12-18 21:56:04","2020-12-18 21:56:04"
68,NULL,"Town House",https://s3-media2.fl.yelpcdn.com/bphoto/vWlc_fuuC8WPA9nTM-T38A/o.jpg,5,https://www.yelp.com/biz/town-house-torino?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Turin,"2020-12-18 21:56:04","2020-12-18 21:56:04"
69,NULL,"AC Hotel Torino",https://s3-media3.fl.yelpcdn.com/bphoto/jYyC-ZwJexMXBziqkDXEmQ/o.jpg,4,https://www.yelp.com/biz/ac-hotel-torino-turin?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Turin,"2020-12-18 21:56:04","2020-12-18 21:56:04"
70,NULL,"Turin Golden Palace",https://s3-media2.fl.yelpcdn.com/bphoto/Pw-t8bJ-EXNOwM3JXUbluQ/o.jpg,4,https://www.yelp.com/biz/turin-golden-palace-torino?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Turin,"2020-12-18 21:56:04","2020-12-18 21:56:04"
71,NULL,"Principe di Piemonte",https://s3-media1.fl.yelpcdn.com/bphoto/UYPssPt-cUq7q86J5ORncg/o.jpg,5,https://www.yelp.com/biz/principe-di-piemonte-caselle-torinese?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Turin,"2020-12-18 21:56:04","2020-12-18 21:56:04"
72,NULL,"Albergo Dock Milano S.r.l.",https://s3-media3.fl.yelpcdn.com/bphoto/Y8e0dP3WwL2E_Qv-zLxxpA/o.jpg,5,https://www.yelp.com/biz/albergo-dock-milano-s-r-l-torino?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Turin,"2020-12-18 21:56:04","2020-12-18 21:56:04"
73,NULL,"Hotel Victoria",https://s3-media2.fl.yelpcdn.com/bphoto/oy2hYbwTEG6w8EfTv8Aw_A/o.jpg,4,https://www.yelp.com/biz/hotel-victoria-torino?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,"Health Retreats",Turin,"2020-12-18 21:56:04","2020-12-18 21:56:04"
74,NULL,"Hotel Alpi",https://s3-media4.fl.yelpcdn.com/bphoto/7YEuKXJm8PWOsOe95mXSkg/o.jpg,5,https://www.yelp.com/biz/hotel-alpi-torino?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Turin,"2020-12-18 21:56:04","2020-12-18 21:56:04"
75,NULL,"Starhotels Majestic",https://s3-media3.fl.yelpcdn.com/bphoto/xdA0SUZsyygOQfreLuvBIQ/o.jpg,5,https://www.yelp.com/biz/starhotels-majestic-torino?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Turin,"2020-12-18 21:56:04","2020-12-18 21:56:04"
76,NULL,"Hotel NH Torino Centro",https://s3-media4.fl.yelpcdn.com/bphoto/k6My4Nf7_3UW2Y1JPw5VOA/o.jpg,2,https://www.yelp.com/biz/hotel-nh-torino-centro-torino?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Turin,"2020-12-18 21:56:04","2020-12-18 21:56:04"
77,NULL,"Cascina Marchesa",https://s3-media1.fl.yelpcdn.com/bphoto/okxzX30o_5gj8Dsw8NUqFg/o.jpg,4,https://www.yelp.com/biz/cascina-marchesa-torino?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Turin,"2020-12-18 21:56:04","2020-12-18 21:56:04"
78,NULL,"Best Western Hotel Genio",https://s3-media1.fl.yelpcdn.com/bphoto/PIDipe6N6-ZeZXeT_JJO3A/o.jpg,5,https://www.yelp.com/biz/best-western-hotel-genio-torino?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Turin,"2020-12-18 21:56:04","2020-12-18 21:56:04"
79,NULL,"Hotel Luxor",https://s3-media3.fl.yelpcdn.com/bphoto/bgCgQsk7mTDpZbUKpIzEng/o.jpg,3,https://www.yelp.com/biz/hotel-luxor-torino?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Turin,"2020-12-18 21:56:04","2020-12-18 21:56:04"
80,NULL,"Alberghi: Hotel Dogana Vecchia ",,5,https://www.yelp.com/biz/alberghi-hotel-dogana-vecchia-torino?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,"Hotels & Travel",Turin,"2020-12-18 21:56:04","2020-12-18 21:56:04"
81,NULL,"Grand Hotel Villa Igea",https://s3-media1.fl.yelpcdn.com/bphoto/t3S8knGkmfBBu5D6-rXRBQ/o.jpg,5,https://www.yelp.com/biz/grand-hotel-villa-igea-palermo?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Palermo,"2020-12-18 21:56:05","2020-12-18 21:56:05"
82,NULL,"Albergo Massimo Plaza Hotel",https://s3-media2.fl.yelpcdn.com/bphoto/TqbZHELdxmI8kZdvN5bHcg/o.jpg,5,https://www.yelp.com/biz/albergo-massimo-plaza-hotel-palermo?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,"Hotels & Travel",Palermo,"2020-12-18 21:56:05","2020-12-18 21:56:05"
83,NULL,"Grand Hotel Piazza Borso",https://s3-media3.fl.yelpcdn.com/bphoto/0eAz5wUJ6FxrRdImd0mvcA/o.jpg,5,https://www.yelp.com/biz/grand-hotel-piazza-borso-palermo?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Palermo,"2020-12-18 21:56:05","2020-12-18 21:56:05"
84,NULL,"Hotel Ambasciatori",https://s3-media1.fl.yelpcdn.com/bphoto/G6FrPdtev765_yRNE88sZA/o.jpg,4,https://www.yelp.com/biz/hotel-ambasciatori-palermo?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Palermo,"2020-12-18 21:56:05","2020-12-18 21:56:05"
85,NULL,"Hotel Palazzo Sitano",https://s3-media2.fl.yelpcdn.com/bphoto/pBa_Y1w6LpD1NfoAxLJgqA/o.jpg,5,https://www.yelp.com/biz/hotel-palazzo-sitano-palermo?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Palermo,"2020-12-18 21:56:05","2020-12-18 21:56:05"
86,NULL,"Hotel Giardino Inglese",https://s3-media3.fl.yelpcdn.com/bphoto/uRvFWUkca70EYrmzVEQp6w/o.jpg,5,https://www.yelp.com/biz/hotel-giardino-inglese-palermo?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Palermo,"2020-12-18 21:56:05","2020-12-18 21:56:05"
87,NULL,"Falkensteiner Hotel",https://s3-media1.fl.yelpcdn.com/bphoto/RMgjNcOLHWlfYD4LYL6S3A/o.jpg,5,https://www.yelp.com/biz/falkensteiner-hotel-palermo?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Palermo,"2020-12-18 21:56:05","2020-12-18 21:56:05"
88,NULL,"Villa Igeia",https://s3-media3.fl.yelpcdn.com/bphoto/o7VHzcIu70-_iYPZ2azVww/o.jpg,4,https://www.yelp.com/biz/villa-igeia-palermo?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Palermo,"2020-12-18 21:56:05","2020-12-18 21:56:05"
89,NULL,"Hotel Porta Felice",https://s3-media1.fl.yelpcdn.com/bphoto/gW92hG0FuF_ZVd18pxKmfQ/o.jpg,4,https://www.yelp.com/biz/hotel-porta-felice-palermo?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Palermo,"2020-12-18 21:56:05","2020-12-18 21:56:05"
90,NULL,Ucciardhome,https://s3-media4.fl.yelpcdn.com/bphoto/S36zHfp2YoW_SRb3YMklXg/o.jpg,5,https://www.yelp.com/biz/ucciardhome-palermo?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Palermo,"2020-12-18 21:56:05","2020-12-18 21:56:05"
91,NULL,"Centrale Palace Hotel",https://s3-media2.fl.yelpcdn.com/bphoto/MMYHpoJfElzZd1mCsnlP_g/o.jpg,4,https://www.yelp.com/biz/centrale-palace-hotel-palermo?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Palermo,"2020-12-18 21:56:05","2020-12-18 21:56:05"
92,NULL,"Cristal Palace Hotel",https://s3-media2.fl.yelpcdn.com/bphoto/_ostdhziW3m_fjk5sUxnnA/o.jpg,4,https://www.yelp.com/biz/cristal-palace-hotel-palermo-2?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Palermo,"2020-12-18 21:56:05","2020-12-18 21:56:05"
93,NULL,Alma,,5,https://www.yelp.com/biz/alma-palermo-2?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Palermo,"2020-12-18 21:56:05","2020-12-18 21:56:05"
94,NULL,"Eurostars Centrale Palace",https://s3-media2.fl.yelpcdn.com/bphoto/RDCXVyZvfKrkZpAYLXeqAQ/o.jpg,5,https://www.yelp.com/biz/eurostars-centrale-palace-palermo?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Palermo,"2020-12-18 21:56:05","2020-12-18 21:56:05"
95,NULL,"Excelsior Palace Hotel",https://s3-media1.fl.yelpcdn.com/bphoto/V5RP8he_Au_R359oGkQHyw/o.jpg,4,https://www.yelp.com/biz/excelsior-palace-hotel-palermo-2?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Palermo,"2020-12-18 21:56:05","2020-12-18 21:56:05"
96,NULL,"Hotel Palazzo Brunaccini",https://s3-media4.fl.yelpcdn.com/bphoto/V7KXzmooh0gxJHpNI9SLgg/o.jpg,3,https://www.yelp.com/biz/hotel-palazzo-brunaccini-palermo?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Palermo,"2020-12-18 21:56:05","2020-12-18 21:56:05"
97,NULL,"Politeama Palace Hotel Centralino",https://s3-media4.fl.yelpcdn.com/bphoto/mObjTMARZTkksD_Kvb-_Cg/o.jpg,4,https://www.yelp.com/biz/politeama-palace-hotel-centralino-palermo?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Palermo,"2020-12-18 21:56:05","2020-12-18 21:56:05"
98,NULL,"Ai Cavalieri",https://s3-media2.fl.yelpcdn.com/bphoto/U_vNqoL7K9vECHK6i_T6Ug/o.jpg,4,https://www.yelp.com/biz/ai-cavalieri-palermo?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Palermo,"2020-12-18 21:56:05","2020-12-18 21:56:05"
99,NULL,"Grand Hotel Wagner",https://s3-media1.fl.yelpcdn.com/bphoto/tRYtPO50CeuFVZRfQ_lsLQ/o.jpg,3,https://www.yelp.com/biz/grand-hotel-wagner-palermo?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Palermo,"2020-12-18 21:56:05","2020-12-18 21:56:05"
100,NULL,"Grand Hotel Et Des Palmes",https://s3-media4.fl.yelpcdn.com/bphoto/leeVFcZen2RhGKUOWEdSIw/o.jpg,3,https://www.yelp.com/biz/grand-hotel-et-des-palmes-palermo?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Palermo,"2020-12-18 21:56:05","2020-12-18 21:56:05"
101,NULL,"Grand Hotel Savoia",https://s3-media1.fl.yelpcdn.com/bphoto/mWq7fWI3LylXj8C0EJ5O6A/o.jpg,4,https://www.yelp.com/biz/grand-hotel-savoia-genova?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Genoa,"2020-12-18 21:56:07","2020-12-18 21:56:07"
102,NULL,"Holiday Inn Genoa City",https://s3-media2.fl.yelpcdn.com/bphoto/Lt-e9fCEYKFsqwFnjb_4FA/o.jpg,3,https://www.yelp.com/biz/holiday-inn-genoa-city-genoa?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Genoa,"2020-12-18 21:56:07","2020-12-18 21:56:07"
103,NULL,"Hotel Cristoforo Colombo",https://s3-media3.fl.yelpcdn.com/bphoto/oVg2D_TpA14FKltRNq-s8Q/o.jpg,5,https://www.yelp.com/biz/hotel-cristoforo-colombo-genoa?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Genoa,"2020-12-18 21:56:07","2020-12-18 21:56:07"
104,NULL,"AC Hotel Genova",https://s3-media1.fl.yelpcdn.com/bphoto/03jlPns7D6yrJe1Q0o_LTQ/o.jpg,4,https://www.yelp.com/biz/ac-hotel-genova-genoa?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Genoa,"2020-12-18 21:56:07","2020-12-18 21:56:07"
105,NULL,Sheraton,,4,https://www.yelp.com/biz/sheraton-genoa?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Genoa,"2020-12-18 21:56:07","2020-12-18 21:56:07"
106,NULL,Meliá,https://s3-media3.fl.yelpcdn.com/bphoto/Vr90xHpftIoDm1KoKW5MMw/o.jpg,4,https://www.yelp.com/biz/meli%C3%A1-genova?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Genoa,"2020-12-18 21:56:07","2020-12-18 21:56:07"
107,NULL,"Mercure Genova San Biagio",https://s3-media3.fl.yelpcdn.com/bphoto/bNkzgj6rDXFJjTmfMdfyjg/o.jpg,5,https://www.yelp.com/biz/mercure-genova-san-biagio-genova?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Genoa,"2020-12-18 21:56:07","2020-12-18 21:56:07"
108,NULL,"Poggio Hotel",https://s3-media1.fl.yelpcdn.com/bphoto/ln-bYkZCLk30y6s7sTJiyA/o.jpg,5,https://www.yelp.com/biz/poggio-hotel-arenzano?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Genoa,"2020-12-18 21:56:07","2020-12-18 21:56:07"
109,NULL,"Hotel Castello Miramare",https://s3-media4.fl.yelpcdn.com/bphoto/Qs22R--6lfeTaEDmPmIxLA/o.jpg,3,https://www.yelp.com/biz/hotel-castello-miramare-genova-2?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Genoa,"2020-12-18 21:56:07","2020-12-18 21:56:07"
110,NULL,"Hotel Bonera",https://s3-media2.fl.yelpcdn.com/bphoto/fC_lysbznqL7nDm73S5VZA/o.jpg,5,https://www.yelp.com/biz/hotel-bonera-genova?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Genoa,"2020-12-18 21:56:07","2020-12-18 21:56:07"
111,NULL,"Albergo Bristol Palace",https://s3-media2.fl.yelpcdn.com/bphoto/fCU8Zs5hxHsCE5siK5V24A/o.jpg,5,https://www.yelp.com/biz/albergo-bristol-palace-genova?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Genoa,"2020-12-18 21:56:07","2020-12-18 21:56:07"
112,NULL,"Olympia Hotel",,4,https://www.yelp.com/biz/olympia-hotel-genoa?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Genoa,"2020-12-18 21:56:07","2020-12-18 21:56:07"
113,NULL,"Hotel Astor",,4,https://www.yelp.com/biz/hotel-astor-genova?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,"Hotels & Travel",Genoa,"2020-12-18 21:56:07","2020-12-18 21:56:07"
114,NULL,"Starhotels President",https://s3-media2.fl.yelpcdn.com/bphoto/rxWjwtBSqhtCiciGO14_tw/o.jpg,4,https://www.yelp.com/biz/starhotels-president-genova?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Genoa,"2020-12-18 21:56:07","2020-12-18 21:56:07"
115,NULL,"Hotel Nologo",https://s3-media3.fl.yelpcdn.com/bphoto/vnXY1lsZ2tKbswQ6A91vKA/o.jpg,5,https://www.yelp.com/biz/hotel-nologo-genova?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Genoa,"2020-12-18 21:56:07","2020-12-18 21:56:07"
116,NULL,"Hotel Novotel Genova City",https://s3-media1.fl.yelpcdn.com/bphoto/0Pugybx9PVFfTMYpdz1QVQ/o.jpg,3,https://www.yelp.com/biz/hotel-novotel-genova-city-genova?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Genoa,"2020-12-18 21:56:07","2020-12-18 21:56:07"
117,NULL,"Best Western City Hotel",https://s3-media2.fl.yelpcdn.com/bphoto/dGI-k9El2f9eAbrRMNAo_A/o.jpg,4,https://www.yelp.com/biz/best-western-city-hotel-genova?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,"Hotels & Travel",Genoa,"2020-12-18 21:56:07","2020-12-18 21:56:07"
118,NULL,"Hotel Columbus Sea",,3,https://www.yelp.com/biz/hotel-columbus-sea-genova-2?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Genoa,"2020-12-18 21:56:07","2020-12-18 21:56:07"
119,NULL,"Marina Place Resort",https://s3-media3.fl.yelpcdn.com/bphoto/FYD-IU9e0_2rdTQ1D4AwoQ/o.jpg,4,https://www.yelp.com/biz/marina-place-resort-genova?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Genoa,"2020-12-18 21:56:07","2020-12-18 21:56:07"
120,NULL,"Hotel della Posta",,4,https://www.yelp.com/biz/hotel-della-posta-genova?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Genoa,"2020-12-18 21:56:07","2020-12-18 21:56:07"
121,NULL,"Starhotels Excelsior",https://s3-media2.fl.yelpcdn.com/bphoto/XtOxgPOzLPyoBV_wjHNpmg/o.jpg,5,https://www.yelp.com/biz/starhotels-excelsior-bologna?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Bologna,"2020-12-18 21:56:08","2020-12-18 21:56:08"
122,NULL,Commercianti,https://s3-media2.fl.yelpcdn.com/bphoto/w8_zwkTGjTaWO5S_RNbrpQ/o.jpg,5,https://www.yelp.com/biz/commercianti-bologna?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Bologna,"2020-12-18 21:56:08","2020-12-18 21:56:08"
123,NULL,Abitalia,https://s3-media1.fl.yelpcdn.com/bphoto/zVbe1h1222IWJQN5W-uKYQ/o.jpg,5,https://www.yelp.com/biz/abitalia-bologna?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Bologna,"2020-12-18 21:56:08","2020-12-18 21:56:08"
124,NULL,"I Portici Hotel",https://s3-media4.fl.yelpcdn.com/bphoto/tZZwKIMfQ_AcFO-JG4EzbQ/o.jpg,4,https://www.yelp.com/biz/i-portici-hotel-bologna?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Bologna,"2020-12-18 21:56:08","2020-12-18 21:56:08"
125,NULL,"Grand Hotel Majestic Gia Baglioni",https://s3-media2.fl.yelpcdn.com/bphoto/DxERKW1irg6PU7pAKo90lQ/o.jpg,4,https://www.yelp.com/biz/grand-hotel-majestic-gia-baglioni-zola?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Bologna,"2020-12-18 21:56:08","2020-12-18 21:56:08"
